"TOA5","Buchillon","CR6","2688","CR6.Std.05.01","CPU:buchillon_v2_1.CR6","45961","KT1585"
"TIMESTAMP","RECORD","WaterTemp0mKT15a","WaterTemp0mKT15n"
"TS","RN","Deg C","Deg C"
"","","Smp","Smp"
"2016-12-04 19:40:00",866,7.928,7.97
"2016-12-04 19:45:00",867,7.74,7.77
"2016-12-04 19:50:00",868,7.971,8.01
"2016-12-04 19:55:00",869,7.868,7.92
"2016-12-04 20:00:00",870,8.11,8.14
"2016-12-04 20:05:00",871,7.677,7.71
"2016-12-04 20:10:00",872,7.831,7.88
"2016-12-04 20:15:00",873,7.756,7.79
"2016-12-04 20:20:00",874,7.828,7.87
"2016-12-04 20:25:00",875,8,8.04
"2016-12-04 20:30:00",876,7.723,7.76
"2016-12-04 20:35:00",877,7.454,7.5
"2016-12-04 20:40:00",878,8.02,8.05
"2016-12-04 20:45:00",879,7.894,7.94
"2016-12-04 20:50:00",880,7.53,7.57
"2016-12-04 20:55:00",881,7.638,7.68
"2016-12-04 21:00:00",882,7.622,7.66
"2016-12-04 21:05:00",883,7.824,7.85
"2016-12-04 21:10:00",884,7.592,7.63
"2016-12-04 21:15:00",885,7.779,7.8
"2016-12-04 21:20:00",886,7.702,7.76
"2016-12-04 21:25:00",887,7.839,7.87
"2016-12-04 21:30:00",888,7.938,7.98
"2016-12-04 21:35:00",889,7.939,7.97
"2016-12-04 21:40:00",890,7.997,8.04
"2016-12-04 21:45:00",891,7.584,7.62
"2016-12-04 21:50:00",892,7.456,7.5
"2016-12-04 21:55:00",893,7.809,7.84
"2016-12-04 22:00:00",894,7.677,7.69
"2016-12-04 22:05:00",895,7.557,7.61
"2016-12-04 22:10:00",896,7.931,7.97
"2016-12-04 22:15:00",897,7.868,7.92
"2016-12-04 22:20:00",898,7.323,7.37
"2016-12-04 22:25:00",899,6.995,7.02
"2016-12-04 22:30:00",900,7.65,7.69
"2016-12-04 22:35:00",901,7.201,7.23
"2016-12-04 22:40:00",902,7.719,7.75
"2016-12-04 22:45:00",903,7.48,7.53
"2016-12-04 22:50:00",904,7.379,7.41
"2016-12-04 22:55:00",905,7.152,7.2
"2016-12-04 23:00:00",906,7.577,7.61
"2016-12-04 23:05:00",907,7.757,7.79
"2016-12-04 23:10:00",908,7.589,7.63
"2016-12-04 23:15:00",909,6.972,7.02
"2016-12-04 23:20:00",910,7.083,7.12
"2016-12-04 23:25:00",911,7.552,7.59
"2016-12-04 23:30:00",912,7.018,7.05
"2016-12-04 23:35:00",913,6.977,7.02
"2016-12-04 23:40:00",914,7.716,7.75
"2016-12-04 23:45:00",915,7.057,7.1
"2016-12-04 23:50:00",916,7.754,7.79
"2016-12-04 23:55:00",917,7.726,7.77
"2016-12-05 00:00:00",918,7.336,7.38
"2016-12-05 00:05:00",919,7.567,7.61
"2016-12-05 00:10:00",920,7.053,7.09
"2016-12-05 00:15:00",921,6.992,7.04
"2016-12-05 00:20:00",922,7.413,7.45
"2016-12-05 00:25:00",923,7.407,7.43
"2016-12-05 00:30:00",924,7.528,7.57
"2016-12-05 00:35:00",925,7.556,7.6
"2016-12-05 00:40:00",926,7.759,7.81
"2016-12-05 00:45:00",927,8.12,8.15
"2016-12-05 00:50:00",928,8.15,8.2
"2016-12-05 00:55:00",929,8.1,8.15
"2016-12-05 01:00:00",930,8.27,8.31
"2016-12-05 01:05:00",931,8.24,8.28
"2016-12-05 01:10:00",932,8.07,8.11
"2016-12-05 01:15:00",933,8.05,8.07
"2016-12-05 01:20:00",934,8.16,8.2
"2016-12-05 01:25:00",935,8.27,8.31
"2016-12-05 01:30:00",936,8.26,8.31
"2016-12-05 01:35:00",937,8.1,8.15
"2016-12-05 01:40:00",938,8.17,8.21
"2016-12-05 01:45:00",939,8.03,8.08
"2016-12-05 01:50:00",940,8.2,8.25
"2016-12-05 01:55:00",941,8.22,8.26
"2016-12-05 02:00:00",942,8.32,8.35
"2016-12-05 02:05:00",943,8.2,8.22
"2016-12-05 02:10:00",944,8.41,8.45
"2016-12-05 02:15:00",945,8.46,8.5
"2016-12-05 02:20:00",946,8.17,8.21
"2016-12-05 02:25:00",947,8.32,8.36
"2016-12-05 02:30:00",948,8.36,8.4
"2016-12-05 02:35:00",949,8.33,8.37
"2016-12-05 02:40:00",950,8.16,8.19
"2016-12-05 02:45:00",951,8.28,8.33
"2016-12-05 02:50:00",952,8.55,8.6
"2016-12-05 02:55:00",953,8.31,8.34
"2016-12-05 03:00:00",954,8.46,8.52
"2016-12-05 03:05:00",955,8.6,8.64
"2016-12-05 03:10:00",956,8.31,8.35
"2016-12-05 03:15:00",957,8.37,8.41
"2016-12-05 03:20:00",958,8.39,8.45
"2016-12-05 03:25:00",959,8.55,8.58
"2016-12-05 03:30:00",960,8.45,8.48
"2016-12-05 03:35:00",961,8.28,8.32
"2016-12-05 03:40:00",962,8.28,8.33
"2016-12-05 03:45:00",963,8.25,8.29
"2016-12-05 03:50:00",964,8.5,8.53
"2016-12-05 03:55:00",965,8.45,8.49
"2016-12-05 04:00:00",966,8.3,8.33
"2016-12-05 04:05:00",967,8.34,8.39
"2016-12-05 04:10:00",968,8.22,8.26
"2016-12-05 04:15:00",969,8.34,8.37
"2016-12-05 04:20:00",970,8.16,8.2
"2016-12-05 04:25:00",971,8.35,8.38
"2016-12-05 04:30:00",972,8.4,8.45
"2016-12-05 04:35:00",973,8.38,8.43
"2016-12-05 04:40:00",974,8.2,8.24
"2016-12-05 04:45:00",975,8.35,8.38
"2016-12-05 04:50:00",976,8.2,8.25
"2016-12-05 04:55:00",977,8.07,8.1
"2016-12-05 05:00:00",978,8.24,8.28
"2016-12-05 05:05:00",979,8.32,8.36
"2016-12-05 05:10:00",980,8.3,8.34
"2016-12-05 05:15:00",981,8.32,8.35
"2016-12-05 05:20:00",982,8.36,8.4
"2016-12-05 05:25:00",983,8.22,8.24
"2016-12-05 05:30:00",984,8.31,8.34
"2016-12-05 05:35:00",985,8.48,8.5
"2016-12-05 05:40:00",986,8.2,8.25
"2016-12-05 05:45:00",987,8.36,8.38
"2016-12-05 05:50:00",988,8.31,8.34
"2016-12-05 05:55:00",989,8.32,8.37
"2016-12-05 06:00:00",990,8.13,8.17
"2016-12-05 06:05:00",991,8.17,8.21
"2016-12-05 06:10:00",992,8.45,8.5
"2016-12-05 06:15:00",993,8.32,8.35
"2016-12-05 06:20:00",994,8.24,8.28
"2016-12-05 06:25:00",995,8.38,8.41
"2016-12-05 06:30:00",996,8.2,8.24
"2016-12-05 06:35:00",997,8.06,8.09
"2016-12-05 06:40:00",998,7.984,8.04
"2016-12-05 06:45:00",999,8.04,8.06
"2016-12-05 06:50:00",1000,7.935,7.98
"2016-12-05 06:55:00",1001,7.992,8.04
"2016-12-05 07:00:00",1002,8.04,8.1
"2016-12-05 07:05:00",1003,7.878,7.92
"2016-12-05 07:10:00",1004,7.953,7.99
"2016-12-05 07:15:00",1005,7.979,8.02
"2016-12-05 07:20:00",1006,8.13,8.19
"2016-12-05 07:25:00",1007,8.09,8.11
"2016-12-05 07:30:00",1008,8.04,8.08
"2016-12-05 07:35:00",1009,7.976,8.01
"2016-12-05 07:40:00",1010,7.876,7.93
"2016-12-05 07:45:00",1011,7.904,7.94
"2016-12-05 07:50:00",1012,8.1,8.13
"2016-12-05 07:55:00",1013,7.804,7.85
"2016-12-05 08:00:00",1014,8.1,8.14
"2016-12-05 08:05:00",1015,8.01,8.03
"2016-12-05 08:10:00",1016,8.06,8.1
"2016-12-05 08:15:00",1017,8.11,8.14
"2016-12-05 08:20:00",1018,8.16,8.2
"2016-12-05 08:25:00",1019,8.09,8.13
"2016-12-05 08:30:00",1020,7.956,7.99
"2016-12-05 08:35:00",1021,8.22,8.26
"2016-12-05 08:40:00",1022,8.16,8.2
"2016-12-05 08:45:00",1023,8.26,8.31
"2016-12-05 08:50:00",1024,8.1,8.16
"2016-12-05 08:55:00",1025,7.91,7.94
"2016-12-05 09:00:00",1026,8.12,8.15
"2016-12-05 09:05:00",1027,7.841,7.88
"2016-12-05 09:10:00",1028,8.33,8.38
"2016-12-05 09:15:00",1029,7.856,7.89
"2016-12-05 09:20:00",1030,8.14,8.17
"2016-12-05 09:25:00",1031,7.839,7.88
"2016-12-05 09:30:00",1032,7.931,7.96
"2016-12-05 09:35:00",1033,7.854,7.9
"2016-12-05 09:40:00",1034,7.891,7.92
"2016-12-05 09:45:00",1035,7.936,7.98
"2016-12-05 09:50:00",1036,7.971,7.99
"2016-12-05 09:55:00",1037,8.18,8.22
"2016-12-05 10:00:00",1038,8.19,8.24
