"TOA5","Buchillon","CR6","2688","CR6.Std.03","CPU:buchillon_v2_1.CR6","10245","WeatherSensor"
"TIMESTAMP","RECORD","WaterTemp35m_Avg","WaterTemp1m_Avg","AirTemp10m_Avg","SolarW","SolarWh_Tot","Rain_mm_Tot","AirTemp7m_Avg","RH_Avg","DewP_Avg","Gust_Max","Gust_TMx","Mean_Wind_Speed","Mean_Wind_Dir"
"2016-10-01 22:00:00",1138,"NAN","NAN",16.05,0,0,0,0,0,0,5.6,"2016-10-01 21:16:00",1.682,313
"2016-10-01 23:00:00",1139,"NAN","NAN",16.09,0,0,0,0,0,0,5.8,"2016-10-01 22:32:00",2.527,283
"2016-10-02 00:00:00",1140,"NAN","NAN",15.89,0,0,0,0,0,0,4.5,"2016-10-01 23:04:00",1.617,304.3
"2016-10-02 01:00:00",1141,"NAN","NAN",15.42,0,0,0,0,0,0,4.2,"2016-10-02 00:12:00",1.568,317.5
"2016-10-02 02:00:00",1142,"NAN","NAN",15.49,0,0,0,0,0,0,4.4,"2016-10-02 01:16:00",1.531,308
"2016-10-02 03:00:00",1143,"NAN","NAN",15.37,0,0,0,0,0,0,6.4,"2016-10-02 02:45:00",1.881,314.7
"2016-10-02 04:00:00",1144,"NAN","NAN",14.98,0,0,0,0,0,0,5.4,"2016-10-02 03:34:00",2.044,323.9
"2016-10-02 05:00:00",1145,"NAN","NAN",15.18,0,0,0,0,0,0,6.2,"2016-10-02 04:26:00",2.728,301.6
"2016-10-02 06:00:00",1146,"NAN","NAN",15.06,0,0,0,0,0,0,6.4,"2016-10-02 05:23:00",2.897,297.1
"2016-10-02 07:00:00",1147,"NAN","NAN",15,0,0,0,0,0,0,6.6,"2016-10-02 06:50:00",3.002,288.5
"2016-10-02 08:00:00",1148,"NAN","NAN",15.01,4.346,26.07802,0,0,0,0,8.3,"2016-10-02 07:37:00",4.801,277.1
"2016-10-02 09:00:00",1149,"NAN","NAN",14.68,84.2,505.0601,0,0,0,0,8.5,"2016-10-02 09:00:00",3.805,291.6
"2016-10-02 10:00:00",1150,"NAN","NAN",15.34,266.4,1598.176,0,0,0,0,8.5,"2016-10-02 09:00:10",4.399,280.3
"2016-10-02 11:00:00",1151,"NAN","NAN",15.55,167.2,1002.944,0,0,0,0,6.6,"2016-10-02 10:47:00",4.509,273.1
"2016-10-02 12:00:00",1152,"NAN","NAN",15.68,235.5,1413.282,0,0,0,0,7.1,"2016-10-02 11:42:00",4.862,265
"2016-10-02 13:00:00",1153,"NAN","NAN",16.07,266.4,1598.574,0,0,0,0,7.7,"2016-10-02 12:55:00",5.424,261.9
"2016-10-02 14:00:00",1154,"NAN","NAN",16.63,469.3,2815.751,0,0,0,0,8.2,"2016-10-02 13:55:00",4.942,279.2
"2016-10-02 15:00:00",1155,"NAN","NAN",16.55,462.3,2773.763,0,0,0,0,8.9,"2016-10-02 14:18:00",2.787,313.5
"2016-10-02 16:00:00",1156,"NAN","NAN",16.94,278.2,1668.972,0,0,0,0,6.5,"2016-10-02 15:11:00",2.845,304.5
"2016-10-02 17:00:00",1157,"NAN","NAN",17.33,215.3,1292.011,0,0,0,0,8.5,"2016-10-02 16:43:00",2.455,310.2
"2016-10-02 18:00:00",1158,"NAN","NAN",17.09,152.4,914.6223,0,0,0,0,7.4,"2016-10-02 17:06:00",2.991,323.8
"2016-10-02 19:00:00",1159,"NAN","NAN",16.68,24.74,148.4531,0,0,0,0,6.2,"2016-10-02 18:50:00",2.234,321.9
"2016-10-02 20:00:00",1160,"NAN","NAN",15.38,0.937,5.621192,0,0,0,0,6.6,"2016-10-02 19:06:00",3.259,335.7
"2016-10-02 21:00:00",1161,"NAN","NAN",14.37,0,0,0,0,0,0,6.3,"2016-10-02 20:04:00",2.473,342.6
"2016-10-02 22:00:00",1162,"NAN","NAN",12.72,0,0,0,0,0,0,3.8,"2016-10-02 21:03:00",1.431,14.49
"2016-10-02 23:00:00",1163,"NAN","NAN",12.11,0,0,0,0,0,0,3.2,"2016-10-02 22:10:00",1.278,30.42
"2016-10-03 00:00:00",1164,"NAN","NAN",10.28,0,0,0,0,0,0,2.5,"2016-10-02 23:56:00",1.267,56.24
"2016-10-03 01:00:00",1165,"NAN","NAN",8.69,0,0,0,0,0,0,2.9,"2016-10-03 00:27:00",1.599,48.28
"2016-10-03 02:00:00",1166,"NAN","NAN",8.26,0,0,0,0,0,0,2.3,"2016-10-03 02:00:00",0.907,44.93
"2016-10-03 03:00:00",1167,"NAN","NAN",8.55,0,0,0,0,0,0,2.7,"2016-10-03 02:42:00",1.196,37.24
"2016-10-03 04:00:00",1168,"NAN","NAN",8.61,0,0,0,0,0,0,3,"2016-10-03 03:30:00",1.01,33.84
"2016-10-03 05:00:00",1169,"NAN","NAN",8.9,0,0,0,0,0,0,3.2,"2016-10-03 04:48:00",1.48,33.99
"2016-10-03 06:00:00",1170,"NAN","NAN",7.836,0,0,0,0,0,0,2.7,"2016-10-03 05:10:00",1.124,46.34
"2016-10-03 07:00:00",1171,"NAN","NAN",8.26,0,0,0,0,0,0,2.6,"2016-10-03 06:37:00",1.084,37.18
"2016-10-03 08:00:00",1172,"NAN","NAN",7.792,6.74,40.43943,0,0,0,0,2.3,"2016-10-03 07:09:00",1.3,39.06
"2016-10-03 09:00:00",1173,"NAN","NAN",8.44,134,803.956,0,0,0,0,2.3,"2016-10-03 08:21:00",1.171,47.51
"2016-10-03 10:00:00",1174,"NAN","NAN",11.46,310.6,1863.414,0,0,0,0,5.8,"2016-10-03 09:30:00",2.708,64
"2016-10-03 11:00:00",1175,"NAN","NAN",12.94,467.7,2806.488,0,0,0,0,6.9,"2016-10-03 10:57:00",2.995,71.1
"2016-10-03 12:00:00",1176,"NAN","NAN",14.15,587.6,3525.479,0,0,0,0,7.2,"2016-10-03 11:10:00",3.653,69.38
"2016-10-03 13:00:00",1177,"NAN","NAN",15.24,654.7,3927.916,0,0,0,0,6.9,"2016-10-03 12:48:00",3.202,65.97
"2016-10-03 14:00:00",1178,"NAN","NAN",16.09,664,3983.973,0,0,0,0,8.4,"2016-10-03 13:25:00",3.507,67.82
"2016-10-03 15:00:00",1179,"NAN","NAN",16.83,390.7,2344.202,0,0,0,0,7.4,"2016-10-03 14:18:00",3.634,96.8
"2016-10-03 16:00:00",1180,"NAN","NAN",17.24,196.5,1178.838,0,0,0,0,7.7,"2016-10-03 15:21:00",3.612,83.4
"2016-10-03 17:00:00",1181,"NAN","NAN",17.44,267,1602.049,0,0,0,0,6.9,"2016-10-03 16:36:00",3.14,87.2
"2016-10-03 18:00:00",1182,"NAN","NAN",17.21,169.4,1016.444,0,0,0,0,6.7,"2016-10-03 17:03:00",2.982,82.9
"2016-10-03 19:00:00",1183,"NAN","NAN",16.39,16.35,98.12204,0,0,0,0,4.9,"2016-10-03 18:04:00",2.287,74.91
"2016-10-03 20:00:00",1184,"NAN","NAN",14.03,0.065,0.3911047,0,0,0,0,2.7,"2016-10-03 19:42:00",0.987,46.38
"2016-10-03 21:00:00",1185,"NAN","NAN",12.94,0,0,0,0,0,0,2.6,"2016-10-03 20:05:00",1.315,43.71
"2016-10-03 22:00:00",1186,"NAN","NAN",12.67,0,0,0,0,0,0,3.1,"2016-10-03 21:58:00",1.319,53.07
"2016-10-03 23:00:00",1187,"NAN","NAN",12.93,0,0,0,0,0,0,4.3,"2016-10-03 22:53:00",1.664,54.71
"2016-10-04 00:00:00",1188,"NAN","NAN",12.77,0,0,0,0,0,0,4.3,"2016-10-03 23:12:00",1.844,53.52
"2016-10-04 01:00:00",1189,"NAN","NAN",12.6,0,0,0,0,0,0,5.5,"2016-10-04 00:11:00",2.031,47.28
"2016-10-04 02:00:00",1190,"NAN","NAN",12.35,0,0,0,0,0,0,5.2,"2016-10-04 01:44:00",2.306,61.46
"2016-10-04 03:00:00",1191,"NAN","NAN",12.18,0,0,0,0,0,0,5.6,"2016-10-04 02:50:00",2.398,66.42
"2016-10-04 04:00:00",1192,"NAN","NAN",11.77,0,0,0,0,0,0,5.3,"2016-10-04 03:08:00",2.33,69.14
"2016-10-04 05:00:00",1193,"NAN","NAN",11.53,0,0,0,0,0,0,6.6,"2016-10-04 04:47:00",2.827,67.91
"2016-10-04 06:00:00",1194,"NAN","NAN",11.24,0,0,0,0,0,0,7.2,"2016-10-04 05:32:00",3.427,74.99
"2016-10-04 07:00:00",1195,"NAN","NAN",10.9,0,0,0,0,0,0,7.2,"2016-10-04 06:50:00",3.373,81.3
"2016-10-04 08:00:00",1196,"NAN","NAN",10.46,5.331,31.98554,0,0,0,0,7.1,"2016-10-04 07:55:00",3.798,78.59
"2016-10-04 09:00:00",1197,"NAN","NAN",10.74,128.2,769.2944,0,0,0,0,9.5,"2016-10-04 08:19:00",4.373,67.28
"2016-10-04 10:00:00",1198,"NAN","NAN",11.41,304.1,1824.891,0,0,0,0,9.9,"2016-10-04 09:12:00",4.497,61.11
"2016-10-04 11:00:00",1199,"NAN","NAN",12.22,460.4,2762.337,0,0,0,0,11,"2016-10-04 10:08:00",5.406,68.3
"2016-10-04 12:00:00",1200,"NAN","NAN",13.22,558,3347.858,0,0,0,0,11.4,"2016-10-04 11:51:00",5.719,72.98
"2016-10-04 13:00:00",1201,"NAN","NAN",14.11,626.2,3757.313,0,0,0,0,10.8,"2016-10-04 12:01:00",4.882,68.63
"2016-10-04 14:00:00",1202,"NAN","NAN",14.91,640.6,3843.602,0,0,0,0,10.9,"2016-10-04 13:59:00",4.303,61.18
"2016-10-04 15:00:00",1203,"NAN","NAN",15.64,379.1,2274.502,0,0,0,0,8.7,"2016-10-04 14:53:00",4.361,69.56
"2016-10-04 16:00:00",1204,"NAN","NAN",16.2,174.2,1045.017,0,0,0,0,10.3,"2016-10-04 15:44:00",4.466,65.3
"2016-10-04 17:00:00",1205,"NAN","NAN",16.42,269.8,1618.766,0,0,0,0,9.4,"2016-10-04 16:09:00",3.859,56.18
"2016-10-04 18:00:00",1206,"NAN","NAN",16.28,155.8,934.6566,0,0,0,0,10,"2016-10-04 17:21:00",4.367,63.06
"2016-10-04 19:00:00",1207,"NAN","NAN",15.62,18.38,110.299,0,0,0,0,8.6,"2016-10-04 18:03:00",3.448,62.13
"2016-10-04 20:00:00",1208,"NAN","NAN",14.72,0.043,0.2572447,0,0,0,0,10,"2016-10-04 19:59:00",3.82,61.29
"2016-10-04 21:00:00",1209,"NAN","NAN",14.38,0,0,0,0,0,0,10.1,"2016-10-04 20:44:00",4.289,59.35
"2016-10-04 22:00:00",1210,"NAN","NAN",13.84,0,0,0,0,0,0,8.5,"2016-10-04 21:45:00",3.916,59.17
"2016-10-04 23:00:00",1211,"NAN","NAN",13.1,0,0,0,0,0,0,9.1,"2016-10-04 22:39:00",3.943,62.07
"2016-10-05 00:00:00",1212,"NAN","NAN",12.49,0,0,0,0,0,0,9.1,"2016-10-04 23:58:00",3.995,60.97
"2016-10-05 01:00:00",1213,"NAN","NAN",11.91,0,0,0,0,0,0,8,"2016-10-05 00:09:00",3.681,58.33
"2016-10-05 02:00:00",1214,"NAN","NAN",11.57,0,0,0,0,0,0,7,"2016-10-05 01:35:00",3.106,55.22
"2016-10-05 03:00:00",1215,"NAN","NAN",11.3,0,0,0,0,0,0,7.7,"2016-10-05 02:36:00",3.236,58.6
"2016-10-05 04:00:00",1216,"NAN","NAN",11.11,0,0,0,0,0,0,7,"2016-10-05 03:15:00",3.332,63.04
"2016-10-05 05:00:00",1217,"NAN","NAN",10.83,0,0,0,0,0,0,6.5,"2016-10-05 04:05:00",3.283,66.32
"2016-10-05 06:00:00",1218,"NAN","NAN",11.02,0,0,0,0,0,0,6.1,"2016-10-05 05:24:00",2.826,71.77
"2016-10-05 07:00:00",1219,"NAN","NAN",11.13,0,0,0,0,0,0,5.7,"2016-10-05 06:07:00",2.863,76.7
"2016-10-05 08:00:00",1220,"NAN","NAN",11.02,1.113,6.677188,0,0,0,0,7.2,"2016-10-05 07:27:00",2.874,60.14
"2016-10-05 09:00:00",1221,"NAN","NAN",10.62,17.5,105.027,0,0,0,0,7,"2016-10-05 08:04:00",2.55,57.54
"2016-10-05 10:00:00",1222,"NAN","NAN",10.75,56.85,341.0953,0,0,0,0,6.7,"2016-10-05 09:50:00",2.56,54.07
"2016-10-05 11:00:00",1223,"NAN","NAN",11.2,100.3,601.6549,0,0,0,0,7.9,"2016-10-05 10:54:00",2.333,44.64
"2016-10-05 12:00:00",1224,"NAN","NAN",11.6,160.6,963.5281,0,0,0,0,5.9,"2016-10-05 11:38:00",2.291,47.65
"2016-10-05 13:00:00",1225,"NAN","NAN",12.01,202.3,1213.964,0,0,0,0,8,"2016-10-05 12:54:00",2.991,56.16
"2016-10-05 14:00:00",1226,"NAN","NAN",11.93,176,1055.956,0,0,0,0,7.7,"2016-10-05 13:11:00",3.715,63.11
"2016-10-05 15:00:00",1227,"NAN","NAN",12.06,192.2,1152.927,0,0,0,0,7.7,"2016-10-05 14:01:00",3.952,71.72
"2016-10-05 16:00:00",1228,"NAN","NAN",11.95,110.8,664.9672,0,0,0,0,8.3,"2016-10-05 15:57:00",3.436,65.31
"2016-10-05 17:00:00",1229,"NAN","NAN",12.1,113.2,679.2758,0,0,0,0,9.5,"2016-10-05 16:36:00",3.965,64.66
"2016-10-05 18:00:00",1230,"NAN","NAN",12.15,85.5,513.2623,0,0,0,0,9.3,"2016-10-05 17:30:00",3.934,60.46
"2016-10-05 19:00:00",1231,"NAN","NAN",11.63,22.92,137.5038,0,0,0,0,7.7,"2016-10-05 18:56:00",2.867,59.4
"2016-10-05 20:00:00",1232,"NAN","NAN",10.49,0.12,0.7188622,0,0,0,0,8.1,"2016-10-05 19:38:00",3.608,63.68
"2016-10-05 21:00:00",1233,"NAN","NAN",9.91,0,0,0,0,0,0,9.9,"2016-10-05 20:50:00",3.504,59.2
"2016-10-05 22:00:00",1234,"NAN","NAN",9.41,0,0,0,0,0,0,8.5,"2016-10-05 21:19:00",4.204,61.8
"2016-10-05 23:00:00",1235,"NAN","NAN",8.85,0,0,0,0,0,0,8.9,"2016-10-05 22:07:00",4.417,59.24
"2016-10-06 00:00:00",1236,"NAN","NAN",8.34,0,0,0,0,0,0,9.4,"2016-10-05 23:02:00",4.153,57.92
"2016-10-06 01:00:00",1237,"NAN","NAN",7.774,0,0,0,0,0,0,9.5,"2016-10-06 00:48:00",3.626,60.57
"2016-10-06 02:00:00",1238,"NAN","NAN",7.339,0,0,0,0,0,0,8.5,"2016-10-06 01:21:00",3.869,58.51
"2016-10-06 03:00:00",1239,"NAN","NAN",7.03,0,0,0,0,0,0,9.7,"2016-10-06 02:17:00",3.789,56.74
"2016-10-06 04:00:00",1240,"NAN","NAN",6.6,0,0,0,0,0,0,8.7,"2016-10-06 03:59:00",3.367,58.72
"2016-10-06 05:00:00",1241,"NAN","NAN",6.184,0,0,0,0,0,0,7.3,"2016-10-06 04:52:00",3.202,52.54
"2016-10-06 06:00:00",1242,"NAN","NAN",6.327,0,0,0,0,0,0,8.3,"2016-10-06 05:12:00",3.427,53.45
"2016-10-06 07:00:00",1243,"NAN","NAN",6.207,0,0,0,0,0,0,9.4,"2016-10-06 06:50:00",4.039,61.95
"2016-10-06 08:00:00",1244,"NAN","NAN",5.96,1.534,9.204226,0,0,0,0,10.9,"2016-10-06 07:13:00",4.254,61.37
"2016-10-06 09:00:00",1245,"NAN","NAN",5.709,29.74,178.4459,0,0,0,0,8.6,"2016-10-06 08:56:00",3.889,63.03
"2016-10-06 10:00:00",1246,"NAN","NAN",6.151,113.8,682.567,0,0,0,0,9,"2016-10-06 09:46:00",4.551,71.14
"2016-10-06 11:00:00",1247,"NAN","NAN",6.965,232.1,1392.588,0,0,0,0,8.6,"2016-10-06 10:03:00",4.428,71.77
"2016-10-06 12:00:00",1248,"NAN","NAN",8.11,454,2724.115,0,0,0,0,9.1,"2016-10-06 11:06:00",4.142,72.56
"2016-10-06 13:00:00",1249,"NAN","NAN",9.27,631.8,3790.756,0,0,0,0,7.7,"2016-10-06 12:00:10",3.271,65.74
"2016-10-06 14:00:00",1250,"NAN","NAN",9.74,601.2,3607.422,0,0,0,0,5.9,"2016-10-06 13:07:00",3.226,125.8
"2016-10-06 15:00:00",1251,"NAN","NAN",9.88,334.1,2004.636,0,0,0,0,5.1,"2016-10-06 14:10:00",3.198,159.2
"2016-10-06 16:00:00",1252,"NAN","NAN",10.72,134,803.8817,0,0,0,0,4,"2016-10-06 15:07:00",2.475,193.2
"2016-10-06 17:00:00",1253,"NAN","NAN",11.58,275.8,1654.83,0,0,0,0,2.8,"2016-10-06 16:00:10",1.285,173.9
"2016-10-06 18:00:00",1254,"NAN","NAN",12.48,95.5,572.897,0,0,0,0,4.5,"2016-10-06 17:32:00",1.946,89.7
"2016-10-06 19:00:00",1255,"NAN","NAN",11.76,27.22,163.3463,0,0,0,0,3.5,"2016-10-06 18:39:00",1.398,56.96
"2016-10-06 20:00:00",1256,"NAN","NAN",10.76,0,0,0,0,0,0,3.1,"2016-10-06 19:23:00",1.256,49.46
"2016-10-06 21:00:00",1257,"NAN","NAN",10.16,0,0,0,0,0,0,3.8,"2016-10-06 20:49:00",1.614,51.77
"2016-10-06 22:00:00",1258,"NAN","NAN",9.87,0,0,0,0,0,0,5.4,"2016-10-06 21:59:00",2.166,54.18
"2016-10-06 23:00:00",1259,"NAN","NAN",9.61,0,0,0,0,0,0,5.6,"2016-10-06 22:22:00",2.389,52.64
"2016-10-07 00:00:00",1260,"NAN","NAN",9.11,0,0,0,0,0,0,6.9,"2016-10-06 23:40:00",2.752,50.62
"2016-10-07 01:00:00",1261,"NAN","NAN",8.68,0,0,0,0,0,0,6.2,"2016-10-07 00:21:00",2.696,53.63
"2016-10-07 02:00:00",1262,"NAN","NAN",8.29,0,0,0,0,0,0,6.6,"2016-10-07 01:36:00",3.006,62.55
"2016-10-07 03:00:00",1263,"NAN","NAN",7.984,0,0,0,0,0,0,5.7,"2016-10-07 02:00:10",2.686,73.66
"2016-10-07 04:00:00",1264,"NAN","NAN",7.909,0,0,0,0,0,0,5.1,"2016-10-07 03:14:00",2.453,67.83
"2016-10-07 05:00:00",1265,"NAN","NAN",7.896,0,0,0,0,0,0,5.5,"2016-10-07 04:33:00",2.872,69.11
"2016-10-07 06:00:00",1266,"NAN","NAN",7.618,0,0,0,0,0,0,4.5,"2016-10-07 05:11:00",1.371,72.88
"2016-10-07 07:00:00",1267,"NAN","NAN",8.15,0,0,0,0,0,0,4.6,"2016-10-07 06:33:00",2.028,64.65
"2016-10-07 08:00:00",1268,"NAN","NAN",8.61,0.889,5.332838,0,0,0,0,5.8,"2016-10-07 07:53:00",2.601,68.27
"2016-10-07 09:00:00",1269,"NAN","NAN",8.69,21.47,128.7917,0,0,0,0,6.7,"2016-10-07 08:35:00",2.549,62.05
"2016-10-07 10:00:00",1270,"NAN","NAN",8.9,57.19,343.155,0,0,0,0,4.9,"2016-10-07 09:03:00",2.381,57.91
"2016-10-07 11:00:00",1271,"NAN","NAN",9.46,97,582.0644,0,0,0,0,6.1,"2016-10-07 10:12:00",2.344,54.66
"2016-10-07 12:00:00",1272,"NAN","NAN",9.86,152.1,912.597,0,0,0,0,6.2,"2016-10-07 11:47:00",2.686,63.35
"2016-10-07 13:00:00",1273,"NAN","NAN",10.44,192,1151.792,0,0,0,0,4.9,"2016-10-07 12:27:00",2.231,64.95
"2016-10-07 14:00:00",1274,"NAN","NAN",11.02,245.3,1472.018,0,0,0,0,5.9,"2016-10-07 13:50:00",2.602,63.37
"2016-10-07 15:00:00",1275,"NAN","NAN",11.51,300.3,1801.943,0,0,0,0,5.5,"2016-10-07 14:25:00",2.232,76.03
"2016-10-07 16:00:00",1276,"NAN","NAN",11.65,202.9,1217.342,0,0,0,0,3.2,"2016-10-07 15:27:00",1.525,119.2
"2016-10-07 17:00:00",1277,"NAN","NAN",11.85,220.1,1320.319,0,0,0,0,3.1,"2016-10-07 16:34:00",1.649,202.8
"2016-10-07 18:00:00",1278,"NAN","NAN",11.81,71.49,428.9445,0,0,0,0,3.6,"2016-10-07 17:21:00",1.557,210.5
"2016-10-07 19:00:00",1279,"NAN","NAN",11.74,19.13,114.7763,0,0,0,0,2.9,"2016-10-07 18:04:00",0.769,62.68
"2016-10-07 20:00:00",1280,"NAN","NAN",10.48,0,0,0,0,0,0,1.5,"2016-10-07 19:04:00",1.026,31.6
"2016-10-07 21:00:00",1281,"NAN","NAN",10.41,0,0,0,0,0,0,1.2,"2016-10-07 20:06:00",0.568,14.61
"2016-10-07 22:00:00",1282,"NAN","NAN",10.51,0,0,0,0,0,0,1.2,"2016-10-07 21:00:10",0.562,32.31
"2016-10-07 23:00:00",1283,"NAN","NAN",10.53,0,0,0,0,0,0,1.4,"2016-10-07 22:51:00",0.554,32.27
"2016-10-08 00:00:00",1284,"NAN","NAN",9.85,0,0,0,0,0,0,1.8,"2016-10-07 23:44:00",0.713,38
"2016-10-08 01:00:00",1285,"NAN","NAN",9.43,0,0,0,0,0,0,2.8,"2016-10-08 00:26:00",0.858,34.82
"2016-10-08 02:00:00",1286,"NAN","NAN",9.49,0,0,0,0,0,0,2.2,"2016-10-08 01:19:00",0.885,41.5
"2016-10-08 03:00:00",1287,"NAN","NAN",10.06,0,0,0,0,0,0,1.9,"2016-10-08 02:37:00",0.932,79.87
"2016-10-08 04:00:00",1288,"NAN","NAN",9.85,0,0,0,0,0,0,2.1,"2016-10-08 03:56:00",1.387,23.64
"2016-10-08 05:00:00",1289,"NAN","NAN",8.71,0,0,0,0,0,0,2.3,"2016-10-08 04:09:00",1.348,41.37
"2016-10-08 06:00:00",1290,"NAN","NAN",8.16,0,0,0,0,0,0,3,"2016-10-08 05:07:00",1.435,33.63
"2016-10-08 07:00:00",1291,"NAN","NAN",7.72,0,0,0,0,0,0,2,"2016-10-08 06:43:00",1.198,43.88
"2016-10-08 08:00:00",1292,"NAN","NAN",7.144,1.056,6.338666,0,0,0,0,2.1,"2016-10-08 07:30:00",1.174,38.22
"2016-10-08 09:00:00",1293,"NAN","NAN",7.41,42.85,257.1145,0,0,0,0,2.4,"2016-10-08 08:18:00",1.229,30.15
"2016-10-08 10:00:00",1294,"NAN","NAN",9.45,140.9,845.207,0,0,0,0,1.9,"2016-10-08 09:07:00",0.801,50.31
"2016-10-08 11:00:00",1295,"NAN","NAN",10.6,347.2,2083.408,0,0,0,0,3.7,"2016-10-08 10:56:00",1.904,255.2
"2016-10-08 12:00:00",1296,"NAN","NAN",11.12,537.1,3222.817,0,0,0,0,3.5,"2016-10-08 11:17:00",1.929,236.2
"2016-10-08 13:00:00",1297,"NAN","NAN",11.5,244.7,1468.461,0,0,0,0,2.5,"2016-10-08 12:06:00",1.142,272.8
"2016-10-08 14:00:00",1298,"NAN","NAN",12.04,113.6,681.8978,0,0,0,0,3,"2016-10-08 13:59:00",1.104,132.2
"2016-10-08 15:00:00",1299,"NAN","NAN",12.61,188.2,1129.112,0,0,0,0,4.3,"2016-10-08 14:48:00",2.623,146.6
"2016-10-08 16:00:00",1300,"NAN","NAN",12.9,132.1,792.7513,0,0,0,0,4.9,"2016-10-08 15:51:00",2.438,87.3
"2016-10-08 17:00:00",1301,"NAN","NAN",12.32,75.46,452.744,0,0,0,0,4.5,"2016-10-08 16:06:00",2.573,73.5
"2016-10-08 18:00:00",1302,"NAN","NAN",12.15,45.03,270.1779,0,0,0,0,5.4,"2016-10-08 17:46:00",2.598,64.74
"2016-10-08 19:00:00",1303,"NAN","NAN",11.93,15.76,94.56791,0,0,0,0,5.7,"2016-10-08 18:27:00",2.693,73.22
"2016-10-08 20:00:00",1304,"NAN","NAN",11.28,0,0,0,0,0,0,4.9,"2016-10-08 19:12:00",1.674,58.06
"2016-10-08 21:00:00",1305,"NAN","NAN",10.96,0,0,0,0,0,0,6.4,"2016-10-08 21:00:00",1.874,52.32
"2016-10-08 22:00:00",1306,"NAN","NAN",10.92,0,0,0,0,0,0,6.4,"2016-10-08 21:00:10",2.554,59.77
